"","miRNA","GeneID","CCR","mRNA.clone.number","cluster.name","X3.UTR","CDS","X5.UTR","EXONIC","INTRONIC","G.1.Fraction","G.1.Freq","T2C.Fraction","T2C.Freq","T2C.and.G.1.Fraction","T2C.and.G.1.Freq","X.T2C.positions"
"6828","hsa-let-7d","TMEM48","slc6148_chr1",30,"slc6148_chr1",0,1,0,1,0,0.833,25,0.933,28,0.8,24,2
"6829","hsa-let-7d","DHCR24","slc6171_chr1",5,"slc6171_chr1",0,0.91,0.09,0.92,0.08,1,5,0.6,3,0.6,3,2
"6830","hsa-let-7d","USP24","slc6178_chr1",10,"slc6178_chr1",1,0,0,1,0,1,10,0.7,7,0.7,7,2
"6831","hsa-let-7d","SMCR8","slc625_chr17",28,"slc625_chr17",1,0,0,0.5,0.5,0.643,18,0.75,21,0.571,16,7
"6832","hsa-let-7d","RNF111","slc626_chr15",23,"slc626_chr15",0,1,0,1,0,0.913,21,0.957,22,0.87,20,3
"6833","hsa-let-7d","GNG5","slc6457_chr1",10,"slc6457_chr1",1,0,0,1,0,1,10,0.7,7,0.7,7,4
"6834","hsa-let-7d","SMCR7L","slc659_chr22",35,"slc659_chr22",1,0,0,1,0,0.771,27,0.829,29,0.629,22,7
"6835","hsa-let-7d","ZNF142","slc6607_chr2",5,"slc6607_chr2",0,1,0,0.83,0.17,0.8,4,0.4,2,0.4,2,2
"6836","hsa-let-7d","SLC25A24","slc6738_chr1",12,"slc6738_chr1",1,0,0,1,0,0.667,8,0.833,10,0.5,6,3
"6837","hsa-let-7d","EML4","slc688_chr2",8,"slc688_chr2",0,1,0,0.83,0.17,1,8,1,8,1,8,2
"6838","hsa-let-7d","POGZ","slc7611_chr1",5,"slc7611_chr1",0,0,1,1,0,1,5,1,5,1,5,1
"6839","hsa-let-7d","DIS3L","slc785_chr15",17,"slc785_chr15",0,1,0,1,0,0.941,16,0.941,16,0.882,15,1
"6840","hsa-let-7d","SCAMP3","slc7864_chr1",6,"slc7864_chr1",0,1,0,0.93,0.07,1,6,0.833,5,0.833,5,2
"6841","hsa-let-7d","CLP1","slc827_chr11",22,"slc827_chr11",1,0,0,1,0,1,22,0.909,20,0.909,20,2
"6842","hsa-let-7d","KDM5B","slc8875_chr1",8,"slc8875_chr1",1,0,0,1,0,1,8,0.75,6,0.75,6,3
"6843","hsa-let-7d","CYB5R1","slc8909_chr1",18,"slc8909_chr1",0.1,0.9,0,1,0,1,18,1,18,1,18,3
"6844","hsa-let-7d","TNRC6A","slc895_chr16",22,"slc895_chr16",1,0,0,1,0,0.909,20,0.591,13,0.5,11,4
"6845","hsa-let-7d","NUCKS1","slc9050_chr1",5,"slc9050_chr1",1,0,0,1,0,1,5,1,5,1,5,2
"6846","hsa-let-7d","ACVR1B","slc917_chr12",7,"slc917_chr12",1,0,0,1,0,0.857,6,0.714,5,0.571,4,2
"6847","hsa-let-7d","TGFBR1","slc935_chr9",32,"slc935_chr9",1,0,0,1,0,0.969,31,0.969,31,0.938,30,4
"6848","hsa-let-7d","PGRMC1","slc973_chrX",8,"slc973_chrX",1,0,0,1,0,0.875,7,1,8,0.875,7,3
"6849","hsa-let-7d","NUPL1","slc99_chr13",17,"slc99_chr13",0,1,0,1,0,1,17,0.647,11,0.647,11,5
"6850","hsa-let-7e","BACH1","slc101_chr21",15,"slc101_chr21",1,0,0,1,0,0.8,12,0.933,14,0.733,11,5
"6851","hsa-let-7e","FAM108C1","slc1144_chr15",215,"slc1144_chr15",1,0,0,1,0,0.926,199,0.958,206,0.884,190,7
"6852","hsa-let-7e","PDE12","slc1157_chr3",54,"slc1157_chr3",1,0,0,1,0,0.981,53,0.241,13,0.222,12,4
"6853","hsa-let-7e","CLDN12","slc1160_chr7",5,"slc1160_chr7",1,0,0,1,0,0.8,4,1,5,0.8,4,5
"6854","hsa-let-7e","CRAMP1L","slc120_chr16",8,"slc120_chr16",0,1,0,1,0,1,8,1,8,1,8,1
"6855","hsa-let-7e","THOC5","slc1295_chr22",5,"slc1295_chr22",0,1,0,1,0,0.4,2,1,5,0.4,2,1
"6856","hsa-let-7e","SMAD7","slc1297_chr18",13,"slc1297_chr18",0,1,0,1,0,1,13,0.923,12,0.923,12,1
"6857","hsa-let-7e","MON2","slc1300_chr12",7,"slc1300_chr12",1,0,0,1,0,0.714,5,0.714,5,0.571,4,3
"6858","hsa-let-7e","KDM3A","slc1347_chr2",5,"slc1347_chr2",1,0,0,1,0,0.4,2,0.8,4,0.4,2,3
"6859","hsa-let-7e","SMAP1","slc1377_chr6",8,"slc1377_chr6",0,1,0,1,0,0.875,7,0.875,7,0.875,7,2
"6860","hsa-let-7e","SMAP1","slc1381_chr6",6,"slc1381_chr6",1,0,0,1,0,0.5,3,0.833,5,0.5,3,2
"6861","hsa-let-7e","TRRAP","slc1405_chr7",48,"slc1405_chr7",0,1,0,1,0,0.979,47,0.771,37,0.75,36,1
"6862","hsa-let-7e","RBM9","slc1463_chr22",29,"slc1463_chr22",1,0,0,1,0,1,29,0.966,28,0.966,28,5
"6863","hsa-let-7e","ZNF146","slc1469_chr19",29,"slc1469_chr19",0,0,1,1,0,0.966,28,0.966,28,0.931,27,5
"6864","hsa-let-7e","LRFN4","slc1473_chr11",5,"slc1473_chr11",0.75,0.25,0,1,0,1,5,0.6,3,0.6,3,2
"6865","hsa-let-7e","NPEPL1","slc1476_chr20",10,"slc1476_chr20",1,0,0,1,0,0.7,7,1,10,0.7,7,3
"6866","hsa-let-7e","CCNJ","slc1488_chr10",53,"slc1488_chr10",1,0,0,0.78,0.22,0.849,45,1,53,0.849,45,6
"6867","hsa-let-7e","STARD13","slc1490_chr13",15,"slc1490_chr13",1,0,0,1,0,0.933,14,0.867,13,0.8,12,4
"6868","hsa-let-7e","C2orf29","slc1522_chr2",5,"slc1522_chr2",1,0,0,1,0,1,5,1,5,1,5,1
"6869","hsa-let-7e","THBS1","slc152_chr15",95,"slc152_chr15",1,0,0,1,0,0.811,77,0.947,90,0.779,74,5
"6870","hsa-let-7e","CSNK1E","slc1542_chr22",8,"slc1542_chr22",0,1,0,1,0,1,8,1,8,1,8,4
"6871","hsa-let-7e","MRPS9","slc1550_chr2",6,"slc1550_chr2",0,1,0,1,0,0.833,5,0.833,5,0.667,4,2
"6872","hsa-let-7e","IGF1R","slc1557_chr15",146,"slc1557_chr15",1,0,0,1,0,0.055,8,0.884,129,0.048,7,7
"6873","hsa-let-7e","PCM1","slc156_chr8",11,"slc156_chr8",0.08,0.92,0,0.91,0.09,0.909,10,1,11,0.909,10,2
"6874","hsa-let-7e","FRS2","slc1630_chr12",18,"slc1630_chr12",1,0,0,1,0,0.944,17,1,18,0.944,17,1
"6875","hsa-let-7e","SLC12A9","slc1632_chr7",5,"slc1632_chr7",1,0,0,1,0,1,5,0.6,3,0.6,3,2
"6876","hsa-let-7e","NIPA1","slc1642_chr15",10,"slc1642_chr15",1,0,0,1,0,0.7,7,0.3,3,0.2,2,2
"6878","hsa-let-7e","SLC20A1","slc1694_chr2",21,"slc1694_chr2",0,0,1,0.8,0.2,0.952,20,0.952,20,0.905,19,8
"6879","hsa-let-7e","SLC7A6","slc1700_chr16",9,"slc1700_chr16",0.17,0.83,0,1,0,1,9,1,9,1,9,1
"6881","hsa-let-7e","NOP10","slc1781_chr15",11,"slc1781_chr15",0,1,0,1,0,1,11,1,11,1,11,3
"6882","hsa-let-7e","NFAT5","slc1795_chr16",13,"slc1795_chr16",0,1,0,1,0,0.923,12,1,13,0.923,12,3
"6883","hsa-let-7e","NCAPD2","slc180_chr12",12,"slc180_chr12",0,1,0,1,0,0.917,11,0.667,8,0.667,8,1
"6884","hsa-let-7e","RTCD1","slc1854_chr1",5,"slc1854_chr1",1,0,0,1,0,1,5,1,5,1,5,1
"6885","hsa-let-7e","TMTC3","slc1881_chr12",42,"slc1881_chr12",1,0,0,1,0,0.952,40,0.976,41,0.929,39,2
"6886","hsa-let-7e","KIAA1712","slc1959_chr4",7,"slc1959_chr4",0,1,0,1,0,1,7,0.857,6,0.857,6,4
"6888","hsa-let-7e","HCFC2","slc2168_chr12",9,"slc2168_chr12",1,0,0,1,0,1,9,1,9,1,9,3
"6889","hsa-let-7e","TSC22D2","slc2220_chr3",28,"slc2220_chr3",1,0,0,1,0,1,28,0.893,25,0.893,25,8
"6890","hsa-let-7e","C6orf211","slc2243_chr6",55,"slc2243_chr6",1,0,0,1,0,0.982,54,0.891,49,0.873,48,4
"6891","hsa-let-7e","UBE3B","slc2281_chr12",18,"slc2281_chr12",0,1,0,1,0,1,18,0.667,12,0.667,12,1
"6892","hsa-let-7e","RFX7","slc2363_chr15",28,"slc2363_chr15",0,1,0,1,0,0.893,25,0.75,21,0.714,20,3
"6893","hsa-let-7e","SERINC3","slc2428_chr20",8,"slc2428_chr20",0,1,0,1,0,0.625,5,1,8,0.625,5,2
"6894","hsa-let-7e","ZNF264","slc2516_chr19",17,"slc2516_chr19",0,1,0,1,0,0.882,15,1,17,0.882,15,1
"6895","hsa-let-7e","ZNF805","slc2533_chr19",8,"slc2533_chr19",0,1,0,1,0,1,8,1,8,1,8,1
"6896","hsa-let-7e","DNAJC1","slc2579_chr10",5,"slc2579_chr10",1,0,0,1,0,1,5,1,5,1,5,3
"6897","hsa-let-7e","IGDCC4","slc2617_chr15",28,"slc2617_chr15",1,0,0,1,0,0.857,24,0.964,27,0.857,24,3
"6898","hsa-let-7e","PEX11B","slc2633_chr1",43,"slc2633_chr1",1,0,0,0.44,0.56,0.698,30,0.93,40,0.674,29,3
"6899","hsa-let-7e","RB1CC1","slc2698_chr8",17,"slc2698_chr8",0,1,0,1,0,0.882,15,0.941,16,0.824,14,4
"6900","hsa-let-7e","SH3TC1","slc272_chr4",8,"slc272_chr4",0.17,0.83,0,0.91,0.09,1,8,1,8,1,8,1
"6901","hsa-let-7e","TMEM2","slc2733_chr9",21,"slc2733_chr9",1,0,0,1,0,0.905,19,0.905,19,0.81,17,3
"6902","hsa-let-7e","COQ10B","slc2734_chr2",7,"slc2734_chr2",0,1,0,1,0,0.857,6,1,7,0.857,6,5
"6903","hsa-let-7e","ECE2","slc2768_chr3",35,"slc2768_chr3",0,1,0,0.6,0.4,0.914,32,1,35,0.914,32,4
"6904","hsa-let-7e","EPC1","slc2780_chr10",6,"slc2780_chr10",0.12,0.88,0,1,0,1,6,0.5,3,0.5,3,1
"6905","hsa-let-7e","FBRSL1","slc2781_chr12",19,"slc2781_chr12",0,1,0,1,0,1,19,0.947,18,0.947,18,1
"6906","hsa-let-7e","NIN","slc2807_chr14",5,"slc2807_chr14",1,0,0,1,0,0.4,2,1,5,0.4,2,3
"6907","hsa-let-7e","PARD3","slc2810_chr10",8,"slc2810_chr10",0,1,0,1,0,1,8,1,8,1,8,3
"6909","hsa-let-7e","ZNF217","slc2811_chr20",84,"slc2811_chr20",0,1,0,1,0,0.857,72,0.821,69,0.714,60,7
"6911","hsa-let-7e","TXNDC11","slc2925_chr16",8,"slc2925_chr16",0,1,0,1,0,1,8,0.875,7,0.875,7,2
"6912","hsa-let-7e","TSR1","slc2963_chr17",5,"slc2963_chr17",0,1,0,1,0,1,5,0.2,1,0.2,1,1
"6913","hsa-let-7e","PAQR3","slc2963_chr4",5,"slc2963_chr4",0,1,0,1,0,1,5,1,5,1,5,1
"6914","hsa-let-7e","SENP5","slc3050_chr3",29,"slc3050_chr3",1,0,0,0.88,0.12,0.931,27,0.897,26,0.828,24,3
"6915","hsa-let-7e","PNKD","slc3113_chr2",5,"slc3113_chr2",0,1,0,1,0,0.8,4,1,5,0.8,4,2
"6916","hsa-let-7e","DNA2","slc3139_chr10",7,"slc3139_chr10",1,0,0,1,0,1,7,0.857,6,0.857,6,3
"6917","hsa-let-7e","KDM6B","slc314_chr17",18,"slc314_chr17",0,1,0,0.67,0.33,0.889,16,0.556,10,0.556,10,4
"6918","hsa-let-7e","GPRC5A","slc320_chr12",6,"slc320_chr12",0,1,0,1,0,1,6,1,6,1,6,1
"6919","hsa-let-7e","NAT5","slc325_chr20",6,"slc325_chr20",0.12,0.88,0,1,0,0.667,4,0.833,5,0.5,3,2
"6920","hsa-let-7e","GLT8D3","slc3268_chr12",6,"slc3268_chr12",1,0,0,1,0,1,6,1,6,1,6,4
"6921","hsa-let-7e","AP3M1","slc3287_chr10",15,"slc3287_chr10",0,1,0,1,0,0.933,14,0.667,10,0.6,9,5
"6922","hsa-let-7e","KDM6A","slc332_chrX",12,"slc332_chrX",0.08,0.92,0,1,0,1,12,1,12,1,12,2
"6923","hsa-let-7e","PRKAA1","slc3332_chr5",9,"slc3332_chr5",0,1,0,1,0,0.889,8,1,9,0.889,8,3
"6924","hsa-let-7e","TMED4","slc3335_chr7",20,"slc3335_chr7",1,0,0,1,0,0.9,18,0.85,17,0.8,16,7
"6925","hsa-let-7e","TNFSF9","slc333_chr19",6,"slc333_chr19",1,0,0,0.75,0.25,0.833,5,1,6,0.833,5,1
"6926","hsa-let-7e","ZFYVE20","slc3346_chr3",15,"slc3346_chr3",1,0,0,1,0,0.933,14,1,15,0.933,14,5
"6927","hsa-let-7e","HMGCS1","slc3362_chr5",11,"slc3362_chr5",0,1,0,0.9,0.1,0.818,9,0.909,10,0.727,8,1
"6928","hsa-let-7e","C5orf28","slc3367_chr5",7,"slc3367_chr5",0,1,0,1,0,0.429,3,1,7,0.429,3,3
"6929","hsa-let-7e","TSPYL5","slc3470_chr8",5,"slc3470_chr8",1,0,0,0.86,0.14,1,5,0.8,4,0.8,4,2
"6930","hsa-let-7e","ANKRD50","slc3477_chr4",32,"slc3477_chr4",0,0,1,0.5,0.5,0.938,30,0.938,30,0.875,28,2
"6931","hsa-let-7e","N4BP1","slc3494_chr16",36,"slc3494_chr16",0,1,0,1,0,0.944,34,0.972,35,0.917,33,1
"6932","hsa-let-7e","CUGBP1","slc3523_chr11",50,"slc3523_chr11",NA,NA,NA,0.18,0.82,1,50,0.58,29,0.58,29,2
"6933","hsa-let-7e","SFRS12IP1","slc3525_chr5",14,"slc3525_chr5",1,0,0,1,0,0.929,13,1,14,0.929,13,3
"6934","hsa-let-7e","C5orf51","slc352_chr5",273,"slc352_chr5",0.5,0,0.5,0.67,0.33,0.96,262,0.963,263,0.938,256,6
"6935","hsa-let-7e","MLL2","slc3573_chr12",14,"slc3573_chr12",1,0,0,1,0,1,14,0.786,11,0.786,11,4
"6936","hsa-let-7e","ANKRA2","slc3576_chr5",6,"slc3576_chr5",1,0,0,1,0,0.833,5,1,6,0.833,5,4
"6937","hsa-let-7e","AKAP8","slc3732_chr19",8,"slc3732_chr19",1,0,0,1,0,0.875,7,0.875,7,0.75,6,3
"6938","hsa-let-7e","CSRNP2","slc3743_chr12",23,"slc3743_chr12",0,1,0,1,0,1,23,0.913,21,0.913,21,2
"6939","hsa-let-7e","C17orf63","slc3765_chr17",13,"slc3765_chr17",0,1,0,1,0,0.154,2,0.615,8,0.077,1,6
"6940","hsa-let-7e","ITSN2","slc3857_chr2",5,"slc3857_chr2",0,1,0,1,0,0.8,4,1,5,0.8,4,2
"6941","hsa-let-7e","DNAJC27","slc3871_chr2",9,"slc3871_chr2",1,0,0,1,0,0.778,7,0.667,6,0.556,5,4
"6942","hsa-let-7e","CBX5","slc3886_chr12",60,"slc3886_chr12",1,0,0,1,0,1,60,0.85,51,0.85,51,7
"6943","hsa-let-7e","SLC25A13","slc3892_chr7",5,"slc3892_chr7",0,1,0,1,0,1,5,0.8,4,0.8,4,2
"6944","hsa-let-7e","CHD1","slc3893_chr5",5,"slc3893_chr5",0,1,0,1,0,1,5,0.8,4,0.8,4,3
"6945","hsa-let-7e","DICER1","slc3894_chr14",25,"slc3894_chr14",1,0,0,1,0,1,25,0.92,23,0.92,23,9
"6946","hsa-let-7e","TROVE2","slc3911_chr1",18,"slc3911_chr1",NA,NA,NA,0.33,0.67,1,18,0.778,14,0.778,14,3
"6947","hsa-let-7e","DICER1","slc3919_chr14",34,"slc3919_chr14",0,1,0,1,0,0.5,17,0.706,24,0.324,11,8
"6948","hsa-let-7e","ASCC3","slc3958_chr6",5,"slc3958_chr6",0,1,0,1,0,0.6,3,1,5,0.6,3,3
"6949","hsa-let-7e","MLLT10","slc395_chr10",6,"slc395_chr10",1,0,0,1,0,0.5,3,0.833,5,0.333,2,2
"6950","hsa-let-7e","DNASE1","slc396_chr16",73,"slc396_chr16",0,0,1,0.67,0.33,0.932,68,0.904,66,0.836,61,4
"6951","hsa-let-7e","SYVN1","slc3977_chr11",11,"slc3977_chr11",0,0.9,0.1,1,0,0.273,3,1,11,0.273,3,3
"6952","hsa-let-7e","ZFHX3","slc3988_chr16",72,"slc3988_chr16",0,1,0,1,0,0.083,6,0.917,66,0.056,4,4
"6953","hsa-let-7e","FREM2","slc403_chr13",5,"slc403_chr13",1,0,0,1,0,1,5,0.6,3,0.6,3,1
"6954","hsa-let-7e","SURF4","slc4126_chr9",17,"slc4126_chr9",1,0,0,0.89,0.11,0.941,16,0.941,16,0.882,15,3
"6955","hsa-let-7e","NHLRC3","slc412_chr13",121,"slc412_chr13",1,0,0,0.88,0.12,0.752,91,0.926,112,0.694,84,5
"6956","hsa-let-7e","SUV420H1","slc4161_chr11",529,"slc4161_chr11",0,1,0,1,0,0.934,494,0.957,506,0.898,475,13
"6957","hsa-let-7e","ARHGEF3","slc4163_chr3",27,"slc4163_chr3",0,0.91,0.09,0.78,0.22,1,27,1,27,1,27,2
"6958","hsa-let-7e","REV3L","slc4169_chr6",152,"slc4169_chr6",0,1,0,1,0,0.789,120,0.934,142,0.724,110,4
"6959","hsa-let-7e","ZC3H11A","slc4183_chr1",12,"slc4183_chr1",0,0,1,0.33,0.67,1,12,1,12,1,12,3
"6960","hsa-let-7e","FNIP1","slc4214_chr5",13,"slc4214_chr5",1,0,0,0.89,0.11,0.538,7,0.846,11,0.538,7,4
"6961","hsa-let-7e","GNS","slc4242_chr12",6,"slc4242_chr12",0,1,0,0.92,0.08,1,6,0.667,4,0.667,4,4
"6962","hsa-let-7e","SEC16A","slc4266_chr9",5,"slc4266_chr9",0,1,0,0.78,0.22,1,5,1,5,1,5,3
"6963","hsa-let-7e","WASL","slc4440_chr7",68,"slc4440_chr7",1,0,0,1,0,0.691,47,0.824,56,0.618,42,6
"6965","hsa-let-7e","XRCC1","slc4543_chr19",9,"slc4543_chr19",0,0,1,1,0,1,9,0.778,7,0.778,7,2
"6966","hsa-let-7e","PLAGL1","slc4571_chr6",18,"slc4571_chr6",0,1,0,1,0,0.889,16,0.944,17,0.889,16,3
"6967","hsa-let-7e","PWWP2A","slc4716_chr5",24,"slc4716_chr5",0,0.83,0.17,1,0,0.833,20,0.917,22,0.792,19,4
"6969","hsa-let-7e","PRPF39","slc475_chr14",13,"slc475_chr14",0.2,0.8,0,1,0,0.923,12,0.846,11,0.769,10,4
"6971","hsa-let-7e","ABT1","slc479_chr6",199,"slc479_chr6",1,0,0,1,0,0.985,196,0.945,188,0.93,185,6
"6972","hsa-let-7e","PRDM4","slc4845_chr12",33,"slc4845_chr12",0,1,0,0.83,0.17,0.818,27,0.879,29,0.727,24,2
"6973","hsa-let-7e","TGOLN2","slc4882_chr2",8,"slc4882_chr2",1,0,0,0.8,0.2,1,8,0.875,7,0.875,7,4
"6974","hsa-let-7e","RNF44","slc4909_chr5",119,"slc4909_chr5",1,0,0,0.83,0.17,0.891,106,0.782,93,0.714,85,9
"6975","hsa-let-7e","MPZL3","slc4950_chr11",18,"slc4950_chr11",1,0,0,1,0,0.833,15,0.722,13,0.667,12,6
"6976","hsa-let-7e","ERRFI1","slc5066_chr1",6,"slc5066_chr1",0,1,0,1,0,1,6,0.333,2,0.333,2,2
"6977","hsa-let-7e","NPHP3","slc5095_chr3",27,"slc5095_chr3",1,0,0,0.67,0.33,0.926,25,0.926,25,0.852,23,3
"6978","hsa-let-7e","ZBTB44","slc5223_chr11",6,"slc5223_chr11",NA,NA,NA,0.62,0.38,1,6,0.833,5,0.833,5,2
"6979","hsa-let-7e","NBPF1","slc5230_chr1",11,"slc5230_chr1",0,0,1,0.67,0.33,0.909,10,1,11,0.909,10,2
"6980","hsa-let-7e","DIABLO","slc5307_chr12",25,"slc5307_chr12",1,0,0,1,0,0.88,22,1,25,0.88,22,8
"6981","hsa-let-7e","XRN1","slc5323_chr3",24,"slc5323_chr3",0,1,0,1,0,0.417,10,0.875,21,0.417,10,3
"6982","hsa-let-7e","ATR","slc5331_chr3",11,"slc5331_chr3",0,1,0,1,0,0.909,10,0.545,6,0.545,6,4
"6983","hsa-let-7e","UBE2K","slc539_chr4",5,"slc539_chr4",1,0,0,1,0,0.8,4,0.8,4,0.6,3,2
"6984","hsa-let-7e","ZSWIM6","slc541_chr5",10,"slc541_chr5",0,1,0,1,0,0.6,6,0.5,5,0.4,4,3
"6985","hsa-let-7e","POLR2D","slc5484_chr2",8,"slc5484_chr2",1,0,0,0.8,0.2,1,8,0.875,7,0.875,7,3
"6986","hsa-let-7e","KIF2A","slc558_chr5",6,"slc558_chr5",1,0,0,1,0,0.667,4,0.833,5,0.5,3,4
"6987","hsa-let-7e","ARID3A","slc55_chr19",103,"slc55_chr19",0,1,0,1,0,0.893,92,0.961,99,0.854,88,2
"6989","hsa-let-7e","SETDB2","slc608_chr13",8,"slc608_chr13",0,0,1,0.1,0.9,1,8,0.875,7,0.875,7,3
"6990","hsa-let-7e","LRP8","slc6137_chr1",11,"slc6137_chr1",0,1,0,0.7,0.3,0.636,7,0.909,10,0.545,6,1
"6991","hsa-let-7e","SSX2IP","slc6471_chr1",13,"slc6471_chr1",0,0.8,0.2,0.93,0.07,1,13,0.923,12,0.923,12,2
"6992","hsa-let-7e","GOLGA4","slc657_chr3",8,"slc657_chr3",1,0,0,1,0,0.875,7,1,8,0.875,7,1
"6993","hsa-let-7e","ATG9A","slc6639_chr2",10,"slc6639_chr2",0.93,0,0.07,1,0,1,10,0.6,6,0.6,6,2
"6994","hsa-let-7e","SOCS4","slc680_chr14",13,"slc680_chr14",1,0,0,1,0,0.923,12,0.615,8,0.615,8,6
"6995","hsa-let-7e","C16orf52","slc736_chr16",8,"slc736_chr16",1,0,0,0.6,0.4,1,8,0.875,7,0.875,7,2
"6996","hsa-let-7e","ADIPOR2","slc73_chr12",8,"slc73_chr12",1,0,0,1,0,0.875,7,1,8,0.875,7,2
"6997","hsa-let-7e","ANP32E","slc7405_chr1",6,"slc7405_chr1",1,0,0,1,0,0.833,5,0.667,4,0.5,3,4
"6998","hsa-let-7e","POGZ","slc7581_chr1",33,"slc7581_chr1",1,0,0,0.78,0.22,1,33,0.848,28,0.848,28,4
"6999","hsa-let-7e","CDKN1A","slc777_chr6",16,"slc777_chr6",1,0,0,0.94,0.06,1,16,0.938,15,0.938,15,3
"7000","hsa-let-7e","MEX3A","slc7962_chr1",7,"slc7962_chr1",1,0,0,1,0,0.714,5,0.714,5,0.571,4,2
"7002","hsa-let-7e","PIGM","slc8090_chr1",14,"slc8090_chr1",0,1,0,1,0,1,14,0.357,5,0.357,5,3
"7003","hsa-let-7e","SCYL3","slc8276_chr1",5,"slc8276_chr1",0,1,0,1,0,1,5,0.6,3,0.6,3,2
"7004","hsa-let-7e","FKBP4","slc83_chr12",26,"slc83_chr12",0,1,0,1,0,0.962,25,0.923,24,0.885,23,1
"7005","hsa-let-7e","STK4","slc887_chr20",21,"slc887_chr20",1,0,0,0.8,0.2,0.714,15,0.429,9,0.286,6,5
"7006","hsa-let-7e","BRWD1","slc896_chr21",123,"slc896_chr21",0,1,0,1,0,0.935,115,0.959,118,0.894,110,2
"7007","hsa-let-7e","STX3","slc908_chr11",6,"slc908_chr11",1,0,0,1,0,1,6,1,6,1,6,3
"7009","hsa-let-7e","LCA5L","slc918_chr21",11,"slc918_chr21",0,1,0,1,0,1,11,0.909,10,0.909,10,1
"7010","hsa-let-7e","NR4A1","slc920_chr12",5,"slc920_chr12",0,1,0,1,0,1,5,0.6,3,0.6,3,2
"7011","hsa-let-7e","NBEAL2","slc928_chr3",6,"slc928_chr3",0.12,0.88,0,0.92,0.08,1,6,1,6,1,6,2
"7012","hsa-let-7e","TMPRSS2","slc945_chr21",19,"slc945_chr21",1,0,0,1,0,1,19,1,19,1,19,4
"7014","hsa-let-7e","NUPL1","slc99_chr13",17,"slc99_chr13",0,1,0,1,0,1,17,0.647,11,0.647,11,5
"7015","hsa-let-7f","BACH1","slc101_chr21",15,"slc101_chr21",1,0,0,1,0,0.8,12,0.933,14,0.733,11,5
"7016","hsa-let-7f","FAM108C1","slc1144_chr15",215,"slc1144_chr15",1,0,0,1,0,0.926,199,0.958,206,0.884,190,7
"7017","hsa-let-7f","PDE12","slc1157_chr3",54,"slc1157_chr3",1,0,0,1,0,0.981,53,0.241,13,0.222,12,4
"7018","hsa-let-7f","CLDN12","slc1160_chr7",5,"slc1160_chr7",1,0,0,1,0,0.8,4,1,5,0.8,4,5
"7019","hsa-let-7f","CRAMP1L","slc120_chr16",8,"slc120_chr16",0,1,0,1,0,1,8,1,8,1,8,1
"7020","hsa-let-7f","THOC5","slc1295_chr22",5,"slc1295_chr22",0,1,0,1,0,0.4,2,1,5,0.4,2,1
"7021","hsa-let-7f","SMAD7","slc1297_chr18",13,"slc1297_chr18",0,1,0,1,0,1,13,0.923,12,0.923,12,1
"7022","hsa-let-7f","MON2","slc1300_chr12",7,"slc1300_chr12",1,0,0,1,0,0.714,5,0.714,5,0.571,4,3
"7023","hsa-let-7f","KDM3A","slc1347_chr2",5,"slc1347_chr2",1,0,0,1,0,0.4,2,0.8,4,0.4,2,3
"7024","hsa-let-7f","SMAP1","slc1377_chr6",8,"slc1377_chr6",0,1,0,1,0,0.875,7,0.875,7,0.875,7,2
"7025","hsa-let-7f","SMAP1","slc1381_chr6",6,"slc1381_chr6",1,0,0,1,0,0.5,3,0.833,5,0.5,3,2
"7026","hsa-let-7f","TRRAP","slc1405_chr7",48,"slc1405_chr7",0,1,0,1,0,0.979,47,0.771,37,0.75,36,1
"7027","hsa-let-7f","RBM9","slc1463_chr22",29,"slc1463_chr22",1,0,0,1,0,1,29,0.966,28,0.966,28,5
"7028","hsa-let-7f","ZNF146","slc1469_chr19",29,"slc1469_chr19",0,0,1,1,0,0.966,28,0.966,28,0.931,27,5
"7029","hsa-let-7f","LRFN4","slc1473_chr11",5,"slc1473_chr11",0.75,0.25,0,1,0,1,5,0.6,3,0.6,3,2
"7030","hsa-let-7f","NPEPL1","slc1476_chr20",10,"slc1476_chr20",1,0,0,1,0,0.7,7,1,10,0.7,7,3
"7031","hsa-let-7f","CCNJ","slc1488_chr10",53,"slc1488_chr10",1,0,0,0.78,0.22,0.849,45,1,53,0.849,45,6
"7032","hsa-let-7f","STARD13","slc1490_chr13",15,"slc1490_chr13",1,0,0,1,0,0.933,14,0.867,13,0.8,12,4
"7033","hsa-let-7f","C2orf29","slc1522_chr2",5,"slc1522_chr2",1,0,0,1,0,1,5,1,5,1,5,1
"7034","hsa-let-7f","THBS1","slc152_chr15",95,"slc152_chr15",1,0,0,1,0,0.811,77,0.947,90,0.779,74,5
"7035","hsa-let-7f","CSNK1E","slc1542_chr22",8,"slc1542_chr22",0,1,0,1,0,1,8,1,8,1,8,4
"7036","hsa-let-7f","MRPS9","slc1550_chr2",6,"slc1550_chr2",0,1,0,1,0,0.833,5,0.833,5,0.667,4,2
"7037","hsa-let-7f","IGF1R","slc1557_chr15",146,"slc1557_chr15",1,0,0,1,0,0.055,8,0.884,129,0.048,7,7
"7038","hsa-let-7f","PCM1","slc156_chr8",11,"slc156_chr8",0.08,0.92,0,0.91,0.09,0.909,10,1,11,0.909,10,2
"7039","hsa-let-7f","FRS2","slc1630_chr12",18,"slc1630_chr12",1,0,0,1,0,0.944,17,1,18,0.944,17,1
